user_id,product_id,gender,age,occupation,city_category,stay_in_current_city_years,marital_status,product_category_1,product_category_2,product_category_3,purchase
1001758,P00253142,F,26-35,0,B,1,0,1,2.0,5.0,7992
1001759,P00034742,M,26-35,16,C,0,1,5,14.0,17.0,7037
1001760,P00190042,F,26-35,3,C,1,1,3,4.0,5.0,10660
1001761,P00005942,M,36-45,0,C,2,0,2,4.0,9.0,6368
1001762,P00110742,M,26-35,14,B,2,1,1,2.0,8.0,15220
1001763,P00117442,M,36-45,7,C,2,0,5,14.0,,7154
1001764,P00364842,M,18-25,0,B,1,0,5,16.0,,6892
1001765,P00105142,M,18-25,4,C,1,0,1,2.0,15.0,15717
1001766,P00368342,F,46-50,0,C,0,1,5,,,6888
1001767,P00321942,M,26-35,20,C,1,0,5,,,7170
1001768,P00109742,M,46-50,16,C,1,1,8,,,6084
1001769,P00278642,M,26-35,17,C,0,1,5,,,8820
1001770,P00117942,M,36-45,16,C,1,0,5,15.0,,5370
1001771,P00112142,M,26-35,17,C,2,1,1,2.0,14.0,19606
1001774,P00179342,M,26-35,17,C,4+,0,11,,,3010
1001775,P00276342,M,26-35,4,C,3,1,5,,,7026
1001776,P00342042,M,26-35,0,B,4+,1,11,15.0,16.0,3077
1001777,P00112942,M,26-35,20,C,0,0,1,16.0,,15753
1001778,P00249142,M,18-25,4,B,1,0,5,,,6888
1001779,P00329542,M,18-25,1,C,4+,0,1,15.0,16.0,7735
1001780,P0097142,M,36-45,1,B,0,0,12,,,1736
1001781,P00233042,F,36-45,0,C,2,0,1,8.0,,4466
1001782,P00090842,M,46-50,0,C,1,1,11,15.0,,6165
1001784,P00121542,M,18-25,20,B,1,0,8,15.0,,2319
1001785,P00242742,M,18-25,4,B,2,0,1,2.0,9.0,15651
1001786,P0099242,M,46-50,1,C,4+,1,8,14.0,,6087
1001787,P00034042,M,18-25,8,A,4+,0,1,2.0,16.0,11682
1001788,P00193242,M,46-50,2,A,3,1,6,8.0,,16449
1001789,P00334242,M,0-17,10,C,2,0,1,8.0,,15764
1001790,P00369942,M,26-35,0,C,1,0,2,3.0,4.0,3677
1001791,P00135742,M,18-25,4,C,1,1,6,8.0,,12496
1001792,P00058442,F,26-35,2,C,3,0,5,14.0,,5145
1001793,P00005042,M,26-35,4,B,1,0,6,16.0,,16650
1001794,P00057642,M,26-35,11,B,1,0,1,15.0,16.0,19169
1001795,P00114942,M,18-25,17,C,1,0,1,15.0,16.0,19088
1001796,P00114542,M,51-55,11,C,2,1,5,,,8701
1001797,P00320442,M,36-45,7,C,2,0,6,10.0,,12150
1001798,P00115942,M,46-50,11,C,2,1,8,17.0,,9755
1001799,P00113642,M,36-45,11,B,4+,1,8,,,7758
1001801,P00058042,F,26-35,6,C,0,0,8,16.0,,9825
1001802,P00110842,M,18-25,4,A,3,0,1,2.0,5.0,12019
1001803,P00116842,M,26-35,2,B,1,0,2,5.0,8.0,12787
1001804,P00234742,M,26-35,7,C,4+,1,8,,,4168
1001805,P00114442,M,18-25,4,C,0,0,5,6.0,,8778
1001806,P00250242,M,18-25,4,B,1,0,5,,,3465
1001807,P00034742,M,18-25,17,C,3,0,5,14.0,17.0,7029
1001808,P00294542,F,18-25,4,C,4+,1,8,,,4209
1001809,P00104842,F,26-35,14,C,0,1,8,,,6111
1001810,P00145942,M,51-55,13,A,1,1,6,8.0,13.0,12457
1001812,P00158742,F,26-35,12,A,4+,1,5,8.0,,8799
1001813,P00087442,F,36-45,6,C,3,0,5,,,3444
1001815,P00327842,M,0-17,1,C,1,0,8,16.0,,5849
1001816,P00122542,F,36-45,9,C,4+,0,11,,,7496
1001817,P00058042,M,36-45,1,A,3,0,8,16.0,,10001
1001818,P00102642,M,0-17,8,C,4+,0,4,8.0,9.0,2788
1001819,P00052842,F,36-45,12,C,1,1,10,15.0,,18685
1001820,P00165442,M,26-35,20,B,1,1,1,15.0,16.0,11768
1001822,P00215442,F,26-35,0,C,1,1,15,16.0,,20947
1001823,P00003442,F,36-45,1,C,1,0,4,5.0,8.0,3536
1001824,P00296142,F,18-25,4,C,2,0,5,,,1906
1001825,P00000142,M,26-35,7,C,4+,1,3,4.0,5.0,10920
1001826,P00145442,M,46-50,11,C,1,1,8,15.0,,6037
1001827,P00258742,F,26-35,1,C,3,0,5,,,3714
1001828,P00073642,M,18-25,4,B,1,0,8,,,7993
1001830,P00102642,M,18-25,4,C,2,0,4,8.0,9.0,2062
1001831,P00323442,M,18-25,4,B,4+,0,5,9.0,,5205
1001832,P00051642,F,18-25,4,C,3,0,8,,,9898
1001833,P00278642,M,18-25,17,B,2,0,5,,,8572
1001834,P00251242,M,36-45,5,C,4+,0,5,11.0,,8764
1001835,P00102642,M,26-35,19,B,3,0,4,8.0,9.0,3553
1001836,P00265242,M,26-35,0,A,4+,0,5,8.0,,8610
1001837,P00213242,M,26-35,2,B,1,0,5,8.0,,8884
1001838,P00002542,M,36-45,7,A,3,0,8,14.0,,5912
1001839,P00182342,M,18-25,4,C,1,0,1,5.0,6.0,15413
1001841,P00309142,M,18-25,0,C,2,0,1,16.0,,11794
1001842,P00177442,M,18-25,4,B,1,0,1,6.0,8.0,19160
1001843,P00328042,M,26-35,12,A,2,0,8,14.0,,6118
1001845,P00288642,M,26-35,2,B,3,1,16,,,8380
1001847,P0095142,M,18-25,4,C,2,0,2,4.0,,3807
1001849,P00140742,M,36-45,7,C,1,1,1,15.0,,19447
1001850,P00274142,M,18-25,5,C,0,1,1,,,15226
1001851,P00143342,M,26-35,19,B,4+,1,1,14.0,16.0,4361
1001852,P00071442,M,26-35,12,B,1,0,15,17.0,,16705
1001853,P00361842,M,51-55,0,B,1,1,15,16.0,,12634
1001854,P00296042,M,26-35,0,C,2,0,8,13.0,16.0,7817
1001855,P00182142,M,18-25,4,C,4+,0,1,5.0,6.0,11521
1001856,P00144642,M,55+,7,C,3,1,1,15.0,16.0,19685
1001858,P00110842,F,18-25,4,B,0,0,1,2.0,5.0,19230
1001859,P00045542,F,26-35,4,C,1,1,5,14.0,,5219
1001860,P0097142,M,55+,16,C,1,0,12,,,732
1001861,P00121142,M,51-55,16,A,1,1,8,,,6059
1001862,P00251442,M,51-55,14,C,1,1,5,,,5262
1001863,P00106042,M,18-25,4,B,4+,0,5,,,8739
1001865,P00051442,F,18-25,1,B,2,0,8,17.0,,7964
1001866,P00154642,M,26-35,7,A,4+,1,8,,,8105
1001867,P00006942,M,51-55,7,A,2,0,1,5.0,6.0,7735
1001868,P00080342,M,51-55,11,C,0,1,1,6.0,8.0,11793
1001870,P00177442,M,55+,13,C,1,0,1,6.0,8.0,19191
1001871,P00249642,F,46-50,1,C,1,1,3,5.0,,10898
1001873,P00147942,M,36-45,7,B,2,0,1,16.0,,15182
1001874,P00113642,M,46-50,7,B,3,1,8,,,7922
1001875,P00244842,M,36-45,12,A,2,0,11,,,2996
1001876,P00248142,M,26-35,12,C,1,0,5,,,3488
1001877,P00001442,F,46-50,20,B,2,1,8,,,9861
1001878,P00278442,M,0-17,10,C,2,0,11,,,6096
1001879,P00255842,M,26-35,4,C,1,1,16,,,12236
1001880,P00195542,M,36-45,0,B,3,1,2,12.0,,10075
1001882,P00184042,M,36-45,16,C,4+,0,1,8.0,,15413
1001883,P00200642,F,51-55,0,B,1,1,10,16.0,,13995
1001884,P00111742,M,46-50,20,B,1,1,15,,,21312
1001885,P00367242,M,51-55,17,B,2,1,11,,,4589
1001886,P00157542,M,26-35,12,C,3,0,8,14.0,,8061
1001887,P00173942,M,55+,15,C,3,1,1,5.0,6.0,11471
1001888,P00217442,M,36-45,12,C,1,1,1,2.0,11.0,15392
1001889,P00324942,M,18-25,14,B,2,0,5,,,6920
1001891,P00250242,M,46-50,1,C,3,1,5,,,7187
1001892,P00113242,M,26-35,20,C,2,0,1,6.0,8.0,15507
1001893,P00365242,F,36-45,0,B,3,0,5,8.0,,8728
1001894,P00112142,F,36-45,7,B,0,1,1,2.0,14.0,15738
1001895,P00274042,M,36-45,14,C,2,0,1,,,15542
1001896,P00086642,M,55+,13,C,4+,1,8,,,8128
1001897,P00370242,F,51-55,2,A,1,1,5,,,5167
1001899,P00028842,F,46-50,6,A,1,1,6,8.0,,16428
1001901,P00010742,M,51-55,7,C,3,1,1,8.0,17.0,19270
1001902,P00034442,M,26-35,19,C,1,0,1,14.0,16.0,15423
1001903,P00114042,M,36-45,0,B,1,0,5,14.0,,6995
1001904,P00219142,M,18-25,1,B,4+,0,5,,,3707
1001905,P00080342,F,36-45,20,A,1,0,1,6.0,8.0,19318
1001907,P00350142,M,36-45,17,C,1,0,8,17.0,,10061
1001908,P00102342,M,55+,13,C,3,1,8,14.0,17.0,10081
1001909,P00103042,M,18-25,4,C,2,1,1,14.0,,11433
1001910,P00324942,M,0-17,10,C,0,0,5,,,1957
1001911,P00118642,F,18-25,4,C,0,0,1,8.0,14.0,15272
1001912,P00243342,M,26-35,4,A,1,1,11,,,4623
1001914,P00354342,F,36-45,14,B,2,0,5,11.0,,3522
1001916,P00177342,M,46-50,7,B,0,0,8,,,10002
1001917,P00035942,M,18-25,10,B,1,0,1,5.0,18.0,11950
1001918,P00207942,F,46-50,6,C,2,1,6,8.0,,12339
1001920,P00178242,F,36-45,7,B,1,0,8,,,6164
1001921,P00005942,M,55+,12,C,2,0,2,4.0,9.0,12879
1001922,P00080342,F,26-35,7,B,4+,0,1,6.0,8.0,19207
1001923,P00368242,M,36-45,7,C,2,0,5,11.0,,1720
1001925,P00145042,M,51-55,7,B,1,0,1,2.0,5.0,15637
1001926,P00196342,F,0-17,0,B,1,0,2,9.0,14.0,13303
1001927,P00366542,M,36-45,7,C,1,1,5,,,8730
1001928,P00250642,M,0-17,10,B,1,0,11,,,4474
1001929,P00236042,F,0-17,10,A,0,0,5,,,3596
1001930,P00283942,M,26-35,15,A,4+,0,5,,,7158
1001931,P00198042,M,26-35,2,A,1,1,11,16.0,,7433
1001932,P00347742,M,26-35,7,A,4+,0,7,,,20807
1001933,P00161942,M,18-25,19,B,0,0,5,8.0,,5321
1001934,P00183442,M,26-35,17,B,4+,0,1,2.0,,11585
1001937,P00002142,M,26-35,11,C,4+,0,1,5.0,8.0,8270
1001938,P00261842,F,26-35,2,C,1,1,2,14.0,,9691
1001939,P00037242,F,36-45,2,C,3,0,8,,,6143
1001940,P00100942,M,26-35,12,C,2,0,5,,,8880
1001941,P00262242,M,36-45,17,A,1,0,1,11.0,16.0,4263
1001942,P00178642,M,36-45,5,B,1,1,5,15.0,,7082
1001943,P00089142,M,18-25,4,B,0,0,5,,,7182
1001944,P00110942,F,18-25,4,C,1,0,1,2.0,,19438
1001945,P00025442,M,26-35,20,C,3,1,1,2.0,9.0,8149
1001946,P00116142,M,26-35,14,A,1,1,10,13.0,16.0,23913
1001947,P00327242,M,26-35,7,B,4+,1,5,8.0,,7075
1001948,P00117042,M,0-17,10,B,3,0,1,2.0,5.0,15720
1001949,P00025442,M,18-25,17,C,0,0,1,2.0,9.0,19097
1001950,P00073842,M,26-35,12,C,1,0,1,15.0,17.0,8227
1001951,P00144242,F,18-25,4,C,1,0,5,14.0,,6855
1001952,P00365142,M,36-45,1,B,1,1,6,16.0,,4262
1001953,P00120542,F,26-35,2,C,2,0,8,14.0,,9985
1001954,P00074042,M,26-35,16,C,1,0,16,,,4258
1001955,P00279342,M,0-17,19,C,4+,0,5,14.0,,7175
1001956,P00216342,M,36-45,0,C,1,1,3,4.0,5.0,10908
1001957,P00080342,F,18-25,4,C,0,0,1,6.0,8.0,19140
1001958,P00321742,F,26-35,1,B,3,0,5,8.0,17.0,5283
1001960,P00245642,M,46-50,7,B,3,1,5,11.0,12.0,3678
1001961,P00370242,F,51-55,3,C,2,1,5,,,3692
1001962,P00276542,F,18-25,1,B,0,1,8,,,6171
1001963,P00058042,F,51-55,9,C,4+,1,8,16.0,,10020
1001964,P00151842,F,26-35,6,C,1,0,4,8.0,9.0,2834
1001965,P00117442,M,55+,17,C,1,0,5,14.0,,7141
1001966,P00112442,M,26-35,20,C,2,0,6,8.0,,19938
1001967,P00278642,M,51-55,7,B,4+,1,5,,,6996
1001968,P00115842,M,26-35,11,B,2,0,16,,,8176
1001969,P00120042,F,26-35,3,B,4+,0,1,2.0,,15609
1001970,P00093542,M,51-55,13,C,1,0,1,6.0,,12075
1001971,P00306042,F,26-35,14,C,3,0,2,8.0,,9558
1001972,P00117642,M,46-50,17,C,0,1,10,16.0,,23081
1001973,P00084842,M,26-35,1,A,0,0,8,16.0,,9707
1001974,P00341742,M,36-45,17,B,1,0,15,,,21237
1001976,P00058042,M,36-45,5,C,0,1,8,16.0,,9807
1001977,P00294442,M,55+,6,C,2,1,3,4.0,12.0,7950
1001978,P00220242,M,0-17,10,C,4+,0,3,12.0,,10886
1001979,P00160042,M,55+,17,B,4+,0,1,13.0,16.0,11414
1001980,P00324942,M,36-45,7,A,1,0,5,,,5319
1001981,P00304442,M,55+,1,C,2,1,1,16.0,,7581
1001982,P00249642,M,0-17,10,C,4+,0,3,5.0,,5364
1001983,P00216342,M,26-35,14,A,3,0,3,4.0,5.0,10930
1001984,P00351842,M,18-25,10,B,2,1,5,,,5173
1001985,P00110742,M,46-50,12,A,2,1,1,2.0,8.0,19450
1001986,P00265242,M,51-55,13,C,1,1,5,8.0,,6853
1001988,P00028842,F,26-35,1,B,2,0,6,8.0,,20154
1001989,P00294542,M,51-55,6,C,1,0,8,,,2023
1001990,P00242742,M,26-35,7,C,2,1,1,2.0,9.0,11964
1001992,P00157542,M,18-25,4,C,3,0,8,14.0,,8142
1001993,P00116642,M,36-45,17,C,4+,1,5,,,7090
1001994,P00044442,M,36-45,2,C,0,0,1,16.0,,12122
1001995,P00358442,M,26-35,1,C,4+,1,1,15.0,,15585
1001996,P00369142,M,36-45,0,C,3,0,15,16.0,,4150
1001997,P00042842,M,26-35,0,A,0,1,5,,,7048
1001998,P00111442,F,51-55,9,B,2,1,8,,,7856
1001999,P00026742,F,36-45,3,C,1,0,8,11.0,,7868
1002000,P00265242,M,18-25,4,C,1,0,5,8.0,,8587
1002001,P00080342,M,51-55,1,A,1,1,1,6.0,8.0,19476
1002002,P00119342,F,55+,13,C,2,1,10,13.0,,23343
1002003,P00100442,M,0-17,10,C,1,0,2,4.0,5.0,12919
1002004,P00032042,M,46-50,19,C,1,1,1,2.0,15.0,15631
1002005,P00330242,M,18-25,4,C,3,0,5,,,3594
1002006,P0096442,M,36-45,0,A,1,1,4,5.0,12.0,2814
1002007,P00282442,M,51-55,16,C,4+,1,5,8.0,18.0,8797
1002008,P00117242,M,26-35,3,C,0,0,8,17.0,,9880
1002009,P00351142,F,36-45,7,C,3,0,1,8.0,17.0,15473
1002010,P00196042,M,18-25,4,B,0,0,4,9.0,15.0,1485
1002011,P00142942,F,36-45,3,B,3,1,1,2.0,16.0,15439
1002012,P00057542,M,26-35,4,B,3,1,3,4.0,5.0,10904
1002013,P00277442,M,46-50,0,C,1,1,1,6.0,15.0,15839
1002014,P00148642,M,18-25,4,C,2,1,6,10.0,13.0,20238
1002015,P00368442,M,18-25,4,B,4+,0,11,,,3065
1002016,P00370242,F,55+,2,C,2,1,5,,,8709
1002017,P00073842,M,26-35,17,C,3,0,1,15.0,17.0,19368
1002018,P00177442,M,36-45,16,B,1,0,1,6.0,8.0,19121
1002020,P00129642,M,26-35,7,B,0,1,5,,,5378
1002021,P00209742,M,26-35,0,C,1,0,1,11.0,15.0,19326
1002022,P00249542,M,26-35,7,C,1,0,1,5.0,15.0,15552
1002023,P00248942,M,18-25,4,B,2,1,1,6.0,14.0,19597
1002024,P00363942,M,0-17,19,C,2,0,5,,,3437
1002025,P00304442,M,55+,13,C,3,0,1,16.0,,8304
1002026,P00090242,M,51-55,16,C,1,1,6,8.0,,12637
1002027,P00250242,F,26-35,9,C,1,0,5,,,8671
1002028,P00064042,M,46-50,6,C,3,1,3,4.0,12.0,7936
1002029,P00289342,F,26-35,12,A,0,0,5,8.0,14.0,8796
1002030,P00366442,M,26-35,4,B,1,0,8,12.0,,7966
1002031,P00198742,M,36-45,20,A,3,0,1,2.0,11.0,11651
1002032,P0098242,M,51-55,14,C,4+,1,1,16.0,,15892
1002033,P00347842,F,46-50,20,B,0,0,5,14.0,,6919
1002034,P00033942,F,46-50,2,C,4+,1,5,,,6871
1002035,P00176742,F,18-25,0,C,1,0,8,14.0,,3969
1002036,P00110042,F,26-35,14,B,1,0,5,14.0,,8769
1002037,P00103242,M,55+,14,C,3,0,8,,,9941
1002038,P00087442,F,46-50,1,B,3,1,5,,,3634
1002039,P00253542,M,51-55,16,C,2,0,8,,,5979
1002041,P00184942,F,26-35,20,B,4+,0,1,8.0,17.0,11622
1002042,P00183242,M,0-17,10,C,4+,0,5,15.0,,5428
1002043,P00223642,M,26-35,14,C,1,1,11,15.0,,2947
1002044,P00289942,F,46-50,0,C,0,1,3,4.0,5.0,10677
1002046,P00265242,M,36-45,1,C,2,0,5,8.0,,7125
1002047,P00236642,M,0-17,10,B,1,0,6,16.0,,12467
1002048,P00051142,M,51-55,6,B,2,0,8,,,7834
1002049,P00084542,F,51-55,0,A,1,1,5,,,8733
1002050,P00270242,F,36-45,3,C,2,0,8,,,7834
1002051,P00354442,M,36-45,7,C,2,0,5,,,3601
1002052,P00250342,M,0-17,10,C,0,0,16,,,16294
1002053,P00302642,M,46-50,11,C,1,1,16,,,16846
1002054,P00119442,M,26-35,12,C,4+,0,5,,,3578
1002055,P00114942,M,51-55,11,C,4+,1,1,15.0,16.0,19218
1002056,P00181842,M,26-35,4,B,2,0,11,,,6101
1002057,P00318942,M,36-45,1,C,4+,0,8,16.0,,7963
1002058,P00217742,F,55+,1,B,1,0,5,14.0,,5424
1002059,P0095542,M,36-45,0,B,3,0,2,4.0,9.0,9819
1002060,P00343042,M,0-17,1,C,3,0,5,18.0,,8590
1002062,P00114342,M,18-25,4,C,2,0,1,8.0,17.0,19538
1002063,P00234842,M,26-35,4,A,3,0,5,6.0,16.0,5401
1002064,P00294542,M,36-45,1,C,1,0,8,,,5914
1002065,P00058042,M,26-35,6,C,2,0,8,16.0,,7779
1002066,P00117942,F,26-35,6,B,2,1,5,15.0,,5291
1002067,P00110742,M,51-55,16,B,2,0,1,2.0,8.0,11533
1002068,P00001142,F,36-45,12,C,2,0,5,8.0,14.0,8606
1002069,P00010742,M,55+,15,C,4+,1,1,8.0,17.0,11458
1002070,P00024642,F,36-45,6,A,0,0,5,14.0,,5178
1002071,P00296942,M,46-50,7,C,1,1,8,,,6170
1002072,P00059442,F,51-55,12,C,1,0,6,8.0,16.0,20192
1002073,P00178942,F,18-25,4,B,4+,0,5,8.0,,6915
1002074,P00317942,M,18-25,4,A,1,0,8,16.0,,6042
1002075,P00248142,F,26-35,4,A,1,0,5,,,7043
1002076,P00350642,M,18-25,4,B,0,1,8,,,7890
1002078,P00174442,M,18-25,4,C,1,0,5,,,7160
1002079,P00345742,M,0-17,10,C,3,0,1,2.0,15.0,11925
1002081,P00148642,M,18-25,17,C,1,0,6,10.0,13.0,16122
1002083,P00333642,M,18-25,4,C,0,0,11,15.0,,1745
1002084,P00117942,M,18-25,4,C,2,0,5,15.0,,7179
1002085,P00226242,M,18-25,0,C,4+,0,11,15.0,,4494
1002086,P00248142,M,36-45,14,C,3,0,5,,,3492
1002087,P00265242,M,26-35,0,C,4+,0,5,8.0,,8615
1002088,P00142142,M,51-55,7,A,1,1,1,2.0,15.0,19072
1002089,P00310842,M,36-45,17,C,2,0,6,8.0,10.0,16642
1002090,P00221442,M,36-45,17,C,2,0,1,2.0,5.0,19295
1002091,P00059142,F,36-45,20,C,1,0,8,14.0,,7971
1002092,P00228342,M,55+,1,B,4+,1,1,13.0,16.0,11408
1002093,P00248142,M,18-25,0,C,1,1,5,,,1893
1002094,P00088242,M,36-45,2,B,3,0,6,10.0,13.0,20216
1002095,P00297342,M,55+,13,C,1,1,5,,,5247
1002096,P00178942,F,26-35,17,C,1,1,5,8.0,,7192
1002097,P00338542,M,18-25,5,C,0,0,1,,,15435
1002098,P00110542,M,36-45,20,A,0,1,8,,,8021
1002099,P00317942,F,18-25,0,B,1,0,8,16.0,,7928
1002100,P00002542,F,26-35,0,C,4+,0,8,14.0,,10011
1002101,P00057642,M,26-35,16,C,1,1,1,15.0,16.0,15508
1002102,P00173342,M,26-35,11,B,3,0,1,6.0,14.0,15413
1002103,P00116242,M,36-45,12,C,0,0,8,15.0,,5943
1002104,P00080342,M,46-50,15,C,2,1,1,6.0,8.0,12045
1002105,P00153842,M,26-35,1,A,0,1,8,14.0,16.0,7990
1002106,P00220142,F,18-25,20,A,3,1,1,15.0,,4189
1002108,P00113442,M,0-17,10,C,1,0,3,5.0,,13632
1002109,P00202542,M,26-35,16,B,2,0,13,16.0,,933
1002110,P00368142,M,51-55,11,C,3,0,2,15.0,,13011
1002111,P00226242,M,55+,13,C,4+,1,11,15.0,,4663
1002112,P00184942,F,46-50,12,C,3,0,1,8.0,17.0,12108
1002113,P00178642,M,26-35,6,C,1,0,5,15.0,,5410
1002114,P00144642,M,18-25,18,C,0,0,1,15.0,16.0,15842
1002115,P00278642,M,36-45,17,C,1,0,5,,,7092
1002116,P00324542,M,18-25,4,B,4+,1,5,8.0,,5468
1002117,P00158942,M,55+,13,B,3,0,1,4.0,,7597
1002119,P00101942,M,36-45,4,B,3,0,8,17.0,,7805
1002121,P00315542,M,55+,13,C,0,1,5,,,3668
1002122,P00268442,M,36-45,12,C,4+,1,8,17.0,,2181
1002123,P00058442,F,36-45,0,C,4+,1,5,14.0,,8873
1002124,P00179142,M,26-35,0,B,1,1,11,,,6096
1002125,P00334242,M,36-45,3,C,0,0,1,8.0,,15201
1002126,P00025442,M,55+,14,C,0,1,1,2.0,9.0,15580
1002127,P00350242,M,18-25,4,C,0,1,5,14.0,,5389
1002129,P00029142,M,26-35,5,B,1,0,8,,,7785
1002130,P00198042,M,46-50,0,C,2,1,11,16.0,,7625
1002131,P00105342,M,26-35,0,B,1,0,1,2.0,15.0,15770
1002132,P00112542,M,55+,14,C,3,1,1,11.0,15.0,19489
1002134,P00249742,M,18-25,10,B,4+,0,1,15.0,18.0,4064
1002136,P00208542,M,36-45,18,C,3,0,8,,,7935
1002137,P00182142,F,0-17,10,C,1,0,1,5.0,6.0,18986
1002138,P00237542,F,18-25,4,C,2,0,1,15.0,16.0,19649
1002139,P00001142,F,51-55,3,B,1,1,5,8.0,14.0,8894
1002140,P00126642,M,46-50,14,C,2,1,8,,,3936
1002141,P00051142,F,51-55,16,C,0,1,8,,,9708
1002143,P00277442,M,18-25,4,B,2,0,1,6.0,15.0,11839
1002144,P00180542,M,18-25,0,C,1,1,11,,,1758
1002145,P00346142,M,18-25,10,C,2,1,1,15.0,,15627
1002146,P00182042,M,18-25,2,C,3,1,11,,,3074
1002147,P00270242,F,18-25,0,B,3,0,8,,,8131
1002148,P00275842,F,18-25,0,B,0,1,2,9.0,15.0,9796
1002149,P00123142,M,26-35,0,C,2,0,11,,,4441
1002150,P00248942,F,18-25,4,C,4+,0,1,6.0,14.0,15592
1002151,P00153742,M,55+,13,C,2,1,8,,,2208
1002152,P00112542,M,18-25,4,C,2,0,1,11.0,15.0,11955
1002153,P00173542,M,18-25,16,B,3,0,5,8.0,,5218
1002154,P00111942,M,26-35,12,C,1,1,8,17.0,,7857
1002155,P00278442,F,0-17,10,C,1,0,11,,,7386
1002156,P00124842,M,18-25,19,C,4+,0,11,,,6105
1002157,P00110542,F,18-25,3,C,0,0,8,,,8069
1002158,P00259042,M,26-35,12,A,1,1,5,,,5227
1002159,P00336542,F,51-55,14,A,3,1,12,,,1725
1002160,P00289942,F,18-25,19,C,3,0,3,4.0,5.0,13654
1002161,P00224542,F,36-45,2,C,2,1,8,,,7889
1002162,P00006942,F,0-17,10,C,2,0,1,5.0,6.0,3965
1002163,P00127242,M,18-25,0,C,0,1,1,16.0,,19542
1002164,P00254942,M,36-45,0,B,3,0,16,,,12277
1002165,P00361942,M,26-35,7,C,4+,1,1,2.0,15.0,11798
1002166,P00007442,M,0-17,10,C,1,0,5,8.0,,5347
1002167,P00346142,F,26-35,6,B,0,1,1,15.0,,15344
1002168,P00368242,M,0-17,10,B,4+,0,5,11.0,,8858
1002169,P00034742,M,0-17,0,C,3,0,5,14.0,17.0,6890
1002170,P00010342,F,51-55,16,C,2,1,8,14.0,,10024
1002171,P00271042,M,36-45,0,A,3,0,6,16.0,,16674
1002172,P00174542,M,18-25,20,B,2,0,11,15.0,,1631
1002173,P00313442,M,51-55,13,C,1,0,5,6.0,8.0,5436
1002174,P00365242,M,51-55,12,B,1,1,5,8.0,,8716
1002175,P00251242,M,26-35,4,C,2,0,5,11.0,,6978
1002176,P00265242,M,0-17,19,B,1,0,5,8.0,,8822
1002177,P00370642,F,36-45,20,C,3,1,8,16.0,,9754
1002178,P00152742,M,46-50,14,C,4+,0,5,,,5289
1002179,P00087142,F,26-35,0,C,1,1,13,14.0,16.0,568
1002180,P00129842,M,26-35,12,B,3,1,6,8.0,15.0,12292
1002181,P00297442,M,26-35,0,B,4+,1,2,15.0,,3687
1002183,P00158842,F,55+,1,C,2,0,8,14.0,,6048
1002184,P00114042,M,18-25,4,C,2,0,5,14.0,,7138
1002185,P00284642,M,46-50,17,C,2,1,5,8.0,,8825
1002186,P00367142,M,18-25,5,C,4+,0,11,,,3073
1002187,P00189142,M,46-50,16,C,1,1,8,,,7922
1002188,P00139942,F,18-25,19,B,4+,0,5,,,7033
1002189,P00352142,M,0-17,10,A,1,0,1,6.0,16.0,15261
1002190,P00247542,F,26-35,15,B,1,1,8,16.0,,5856
1002192,P00286642,F,26-35,0,B,2,0,11,14.0,,4658
1002193,P00105142,M,0-17,10,C,1,0,1,2.0,15.0,19103
1002194,P00159542,M,26-35,17,C,3,0,10,15.0,16.0,4896
1002195,P00258742,M,0-17,10,A,0,0,5,,,5325
1002196,P00271142,M,26-35,12,C,1,1,5,,,8852
1002197,P00365242,F,26-35,1,C,1,0,5,8.0,,5407
1002198,P00211042,F,36-45,9,C,1,0,5,,,6925
1002199,P00251842,M,0-17,10,B,3,0,1,15.0,16.0,8096
1002200,P00057642,M,36-45,1,C,3,0,1,15.0,16.0,19489
1002201,P00259042,M,55+,20,C,3,1,5,,,7097
1002202,P00000142,F,0-17,10,C,2,0,3,4.0,5.0,8207
1002203,P00249542,M,46-50,12,B,4+,1,1,5.0,15.0,15486
1002204,P00209642,M,55+,3,B,4+,1,15,16.0,17.0,21194
1002205,P00310442,F,26-35,7,A,3,1,8,,,6137
1002206,P00294242,M,46-50,7,B,1,1,4,5.0,,776
1002207,P00178242,M,18-25,4,C,4+,0,8,,,9903
1002208,P00031042,M,26-35,0,C,1,0,8,,,9946
1002209,P00183242,M,36-45,7,A,2,1,5,15.0,,3449
1002210,P00062742,M,46-50,17,C,0,0,8,17.0,,9881
1002211,P00128942,M,46-50,6,C,2,1,1,11.0,,15372
1002212,P00240142,M,18-25,4,A,2,1,5,,,8766
1002213,P00145042,F,26-35,0,B,3,0,1,2.0,5.0,11596
1002214,P00286642,F,26-35,1,C,4+,1,11,14.0,,5937
1002215,P00110742,F,26-35,0,B,2,1,1,2.0,8.0,12095
1002216,P00158542,F,26-35,20,C,0,0,5,6.0,13.0,7091
1002217,P00339342,M,0-17,10,C,0,0,1,,,15365
1002218,P00102942,M,36-45,17,C,2,1,1,14.0,,15479
1002219,P00145042,M,26-35,6,C,3,0,1,2.0,5.0,11884
1002220,P00059442,F,51-55,3,C,2,0,6,8.0,16.0,20418
1002221,P00370642,M,55+,17,B,0,1,8,16.0,,9789
1002222,P00118742,F,46-50,1,B,2,1,5,11.0,,8885
1002223,P00258442,M,26-35,2,B,0,1,5,,,7141
1002224,P00246342,M,26-35,12,C,2,1,11,15.0,,5978
